"7322764        ";"MÁSCARA DE TRATAMENTO CAPILAR BABOSA SKALA 1KG                                                      ";73227;000150;00;15;1506;1804;SKALA;"7897042005062  ";2;1;UN;"BABOSA   ";DAG;20211004;9999999;9999999
"9385801        ";"ESCOVA ROTATIVA MODEL TURBO ION 2500 GAMA                                                           ";93858;003534;01;11;1106;0715;GAMA;"8023277110113  ";1;0;UN;".        ";DAG;20221019;9999999;9999999
"8432607        ";"TINTURA MAXTON 50G 8.1 LOURO SUECO                                                                  ";84326;001123;00;24;2401;1307;MAXTON;"7896013544319  ";3;0;UN;8.1L/CL/A;DAG;20221224;9999999;9999999
"7794302        ";"ÁGUA OXIGENADA 30 VOL WELLOXON 1L                                                                   ";77943;005168;01;24;2406;2304;WELLATON;"7891182019804  ";1;0;UN;"30 VL    ";NOR;20221112;9999999;9999999
"0169802        ";"AMPOLA VITAMINA CAPILAR (UNIDADE) NATUHAIR 10ML                                                     ";01698;005323;01;15;1510;1414;NATUHAIR;"7896229962914  ";1;0;UN;CRESCIMEN;DAG;20221125;9999999;9999999
"0424801        ";"LAVATORIO STAR PRETO 6022 HATTEN                                                                    ";04248;005048;01;10;1001;0832;HATTEN;"04248019       ";1;0;UN;"PTFACTOR ";NOR;20221216;9999999;9999999
"0719802        ";"CERA ELÁSTICA DEPILATÓRIA DE ARGILA NEGRA TUTTI 1KG                                                 ";07198;047704;01;07;0703;1947;TUTTI;"7898161185000  ";4;0;UN;"A.NEGRA  ";NOR;20220908;9999999;9999999
"9392301        ";"FOLHAS DE DEPILAÇÃO CORPORAL DEPIMIEL 16 FOLHAS                                                     ";93923;004966;01;07;0703;0430;DEPIMIEL;"7794728012560  ";1;0;UN;OLEO ARGA;DAG;20221224;9999999;9999999
"0523201        ";"HENNA PARA SOBRANCELHAS CASTANHO CLARO DELLE E DELLA 3G.                                            ";05232;047608;01;04;0406;0451;DELLA&DELLE;"7898942213991  ";12;0;UN;CAST CLAR;NOR;20221103;9999999;9999999
"0510101        ";"PINCEL ESFUMAR MP-08K MEILYS                                                                        ";05101;047607;01;04;0401;1371;MEILYS;"7908153814785  ";3;0;UN;".        ";NOR;20220505;9999999;9999999
"0165705        ";"ESFOLIANTE DIA A DIA PESSEGO 300G                                                                   ";01657;047603;01;06;0603;1241;LABOTRAT;"7898632473131  ";4;0;UN;"PESSEGO  ";NOR;20221223;9999999;9999999
"9455801        ";"ESCOVA MINI RAQUETE ALMOFADADA  MARCO BONI MINI REF 7342                                            ";94558;000092;00;22;2201;1336;M.BONI;"7896025525825  ";1;0;UN;".        ";NOR;20220502;9999999;9999999
"0573001        ";"SHAMPOO DIVINE ANTIFRIZZ BRAÉ 250ML                                                                 ";05730;047635;01;15;1501;0284;BRAE;"7898667820207  ";2;0;UN;".        ";NOR;20221213;9999999;9999999
"9067713        ";"TINTURA AMEND MAGNIFIC COLOR 7.1 50G                                                                ";90677;047631;01;24;2401;1370;MAGNIFIC;"7896852615744  ";1;0;UN;7.1 L.C.N;NOR;20221220;9999999;9999999
"9052501        ";"MÁSCARA BIO EXTRATUS VIOLETA 250G                                                                   ";90525;001421;01;15;1507;0246;BIO EXTRATUS;"7898126406287  ";1;0;UN;"VIOLETA  ";NOR;20221226;9999999;9999999
"0401331        ";"ESMALTE HASKELL MASCAVO 8ML                                                                         ";04013;005146;01;01;0105;0827;HASKELL;"7898664973401  ";1;0;UN;"MASCAVO  ";NOR;20221223;9999999;9999999
"0180201        ";"COLORAMA ESM GEL NU 8ML TOP CO                                                                      ";01802;000013;02;01;0105;0307;COLORAMA;"7899706162326  ";6;6;UN;".        ";NOR;20221210;9999999;9999999
"8938813        ";"TONALIZANTE AMEND SUPÉRIA COLOR 770 50G                                                             ";89388;047631;01;24;2403;1870;SUPERIA;"7896852615331  ";1;0;UN;"770      ";NOR;20220621;9999999;9999999
"0501201        ";"SÉRUM FACIAL PREENCHEDOR ÁCIDO HIALURÔNICO VULT 30G                                                ";05012;003903;01;04;0409;2111;VULT;"7899852016559  ";3;0;UN;".        ";NOR;20221101;9999999;9999999
"7436507        ";"IMPALA ESM TR 7,5ML BASE VITA                                                                       ";74365;000486;00;01;0105;0904;IMPALA;"7896111921739  ";6;6;UN;BASE VITA;DAG;20221214;9999999;9999999
"7777802        ";"SABONETE LIQUIDO ALYNE 2L PETALAS ROSAS                                                             ";77778;001090;01;05;0503;0102;ALYNE;"7897161390124  ";4;0;UN;"PETALAS  ";NOR;20221212;9999999;9999999
"0612701        ";"ESPONJA LIMP FACE MEILYS  MAC29                                                                     ";06127;047607;01;04;0401;1371;MEILYS;"7908153827839  ";6;0;UN;".        ";NOR;20221121;9999999;9999999
"8657422        ";"SHAMPOO ELSEVE 200ML LONGO DOS SONHOS                                                               ";86574;000013;02;15;1501;0502;ELSEVE;"7899706170833  ";3;0;UN;LONGO DOS;DAG;20220514;9999999;9999999
"7381801        ";"PROTETOR DESCARTÁVEL PARA BACIA (PEDICURO) SANTA CLARA 164 .                                        ";73818;000030;00;01;0101;1829;S.CLARA;"7897169201644  ";3;0;PC;".        ";DAG;20221226;9999999;9999999
"0079906        ";"MACRILAN CILIO M.FIO VOL E CRE                                                                      ";00799;005181;01;04;0401;1349;MACRILAN;"7899583203204  ";4;0;UN;"CL5-1    ";NOR;20211116;9999999;9999999
"7555701        ";"TOUCA BANHO SANTA CLARA C/6 UNID                                                                    ";75557;000030;00;05;0506;1829;S.CLARA;"7897169200951  ";3;0;UN;".        ";DAG;20221224;9999999;9999999
"7531404        ";"TOUCA NERO 591 BEGE SANTA CLARA                                                                     ";75314;000030;00;25;2501;1829;S.CLARA;"7897169205918  ";1;0;UN;"591 BEGE ";DAG;20221226;9999999;9999999
"9195801        ";"DISCOS DE ALGODÃO LEVE 100 E PAGUE 80 BELLACOTTON                                                   ";91958;000128;00;04;0401;0255;B.COTTON;"7898947390284  ";1;0;UN;".        ";DAG;20221226;9999999;9999999
"0463701        ";"HIDRATANTE FACIAL MATTE 12H VITAMINA C GARNIER 15G                                                  ";04637;000013;01;04;0409;0701;GARNIER;"7899706179522  ";1;0;UN;".        ";DAG;20221214;9999999;9999999
"7793876        ";"TINTURA  WELLA COLOR PERFECT 0/33 60G                                                               ";77938;005168;01;24;2402;0341;COLOR PERFECT;"7891182017565  ";3;0;UN;"0.33     ";NOR;20221223;9999999;9999999
"0617817        ";"TIN AMEND DELICATE  8.0L.CL 50G                                                                     ";06178;047631;01;24;2402;0458;DELICATE;"7896852623503  ";4;0;UN;8.0L.CLAR;NOR;20221219;9999999;9999999
"0557401        ";"CONDICIONADOR BABOSA ALOE HELP SOUL POWER 315ML                                                     ";05574;000890;02;15;1503;1861;SOUL POWER;"7896509976792  ";2;0;UN;".        ";DAG;20221221;9999999;9999999
"0706804        ";"LÁPIS DELINEADOR COLORFUL AZUL CLARO LARISSA MANOELA OCEANE 1,2G                                    ";07068;003879;01;04;0404;1257;LARISSA MANOELA;"0736532218179  ";3;0;UN;AZUL CLAR;NOR;20221116;9999999;9999999
"0126403        ";"SHAMPOO SOUL POWER NO BUBBLE 315ML                                                                  ";01264;000890;02;15;1501;1861;SOUL POWER;"7896509974248  ";1;0;UN;NO BUBBLE;DAG;20220804;9999999;9999999
"0552301        ";"LEAVE-IN DANOS VORAZES LOLA 200ML                                                                   ";05523;005069;01;15;1508;1238;LOLA;"7899572811731  ";1;0;UN;".        ";DAG;20221226;9999999;9999999
"0545925        ";" ESMALTE ROSA CHOQUE TOP BEAUTY 9ML                                                                 ";05459;005082;01;01;0105;1938;TOP BEAUTY;"7899083119418  ";6;0;UN;ROSA CHOQ;NOR;20211119;9999999;9999999
"0470104        ";"PÓ COMPACTO ULTRAFINO VEGANO DAILUS 44G                                                             ";04701;005082;01;04;0402;0426;DAILUS;"7894222022024  ";1;0;UN;"D4       ";NOR;20221221;9999999;9999999
"8595001        ";"PENTE CONDOR AQUA SM 140                                                                            ";85950;000003;00;22;2201;0314;CONDOR;"7891055141526  ";3;0;UN;".        ";DAG;20221224;9999999;9999999
"0530828        ";"ESMALTE GATA DOCE STUDIO 35 9ML                                                                    ";05308;047614;01;01;0105;1872;STUDIO 35;"7898624393331  ";12;0;UN;GATA DOCE;NOR;20220131;9999999;9999999
"0719403        ";"CONTORNO LÍQUIDO BRONZER NUTS FREDERIKA                                                             ";07194;005176;01;04;0402;0638;FREDERIKA;"7896032676503  ";6;0;UN;"NUTS     ";NOR;20220806;9999999;9999999
"0650701        ";"MÁSCARA RECONSTROI OS FIOS SIAGE 250G                                                               ";06507;003903;01;15;1505;1869;SIAGE;"7891033925520  ";4;0;UN;".        ";NOR;20221216;9999999;9999999
"0660102        ";"COLETOR MENSTRUAL  FLEURITY C/2 N2                                                                  ";06601;047679;01;05;0507;0639;FLEURITY;"7898994562528  ";3;0;UN;"N2       ";DAG;20221217;9999999;9999999
"0148201        ";"PIPETA THAUXI C/2 3ML 007                                                                           ";01482;047655;01;04;0406;1940;THAUXI;"7898610072561  ";1;0;UN;".        ";NOR;20221214;9999999;9999999
"0239601        ";"CONDICIONADOR SCHWARZKOPF BC BONACURE HYALURONIC MOISTURE KICK 200ML                                ";02396;000537;00;15;1503;1867;SCHWARZKOPF;"4045787429459  ";3;0;UN;HYALURONI;NOR;20221123;9999999;9999999
"0593203        ";"ESFOLIANTE DIA A DIA MELANCIA LABOTRAT 150G                                                         ";05932;047603;01;06;0603;1241;LABOTRAT;"7898632472820  ";4;0;UN;"MELANCIA ";NOR;20221222;9999999;9999999
"0673601        ";" CREME HIDRATANTE PÉS/MÃOS MUSA 270G                                                                ";06736;047620;01;01;0104;1374;MUSA;"7896205910878  ";4;0;UN;".        ";NOR;20221215;9999999;9999999
"0593428        ";"TIINTURA PROFISSIONAL COLOR NANO INFUSION 9.13 YAMÁ 60G                                             ";05934;000477;01;24;2402;2407;YAMA PROF COLOR;"7896150024125  ";1;0;UN;"9.13     ";DAG;20221221;9999999;9999999
"0278903        ";"MÁSCARA DE RECONSTRUÇÃO BEM DITA GHEE LOLA 100G                                                     ";02789;005069;01;15;1505;1238;LOLA;"7899572806546  ";1;0;UN;RECONSTRU;DAG;20221224;9999999;9999999
"0606801        ";"SPRAY FINALIZADOR CABELOS LONGOS EICO 120ML                                                         ";06068;047719;01;15;1508;0513;EICO;"7898688240992  ";4;0;UN;".        ";NOR;20221125;9999999;9999999
"0522001        ";"PRIMER FACIAL HIDRA BLUR 40G                                                                        ";05220;003903;01;04;0402;1442;NIINA SECRETS;"7891033932900  ";2;0;UN;".        ";NOR;20221226;9999999;9999999
"0171002        ";"FIO DENTAL HILLO 100MT 1 UNIDADE NORMAL                                                             ";01710;000368;00;05;0508;0802;HILLO;"7896444211118  ";3;1;UN;"NORMAL   ";DAG;20221226;9999999;9999999
"0679001        ";"KIT UNHA POSTIÇA AUTOCOLANTE SELF LOVE EXTRA KISS IMPRESS                                           ";06790;005322;01;01;0102;1107;KISS;"731509974201   ";4;0;UN;"S.EXTRA  ";NOR;20220801;9999999;9999999
"0232501        ";"SHAMPOO MURIEL BLACK BARBER 3X1 280ML                                                               ";02325;000145;00;15;1501;1303;MURIEL;"7896279117043  ";1;0;UN;".        ";DAG;20221001;9999999;9999999
"9394501        ";"SPRAY DESEMBARAÇANTE KIDS SALON LINE 300ML                                                          ";93945;005249;01;15;1508;1825;SALON LINE;"7898524349278  ";2;0;UN;".        ";DAG;20221220;9999999;9999999
"0178814        ";"ESMALTE COLORAMA LEITE COCO 8ML                                                                     ";01788;000013;02;01;0105;0307;COLORAMA;"7899026414464  ";6;6;UN;LEIT.COCO;NOR;20220412;9999999;9999999
"0178810        ";"ESMALTE COLORAMA PETALA 8ML                                                                         ";01788;000013;02;01;0105;0307;COLORAMA;"7899026408210  ";6;6;UN;"PETALA   ";NOR;20220412;9999999;9999999
"0530858        ";"ESMALTE VELVET SKIN STUDIO 35 9ML                                                                  ";05308;047614;01;01;0105;1872;STUDIO 35;"7898624392235  ";12;0;UN;VELVET SK;NOR;20220131;9999999;9999999
"0547403        ";"ESMALTE ANTI MERCÚRIO RETRÓGADO COLORAMA 8ML                                                        ";05474;000013;02;01;0105;0307;COLORAMA;"7899706183321  ";6;0;UN;ANTI MERC;NOR;20221125;9999999;9999999
"9448301        ";"SHAMPOO DE BABOSA #TODECACHO SALON LINE 300ML                                                       ";94483;005249;01;15;1501;1825;SALON LINE;"7898524349957  ";2;0;UN;".        ";DAG;20221222;9999999;9999999
"9133304        ";"ÁGUA OXIGENADA  BEAUTY COLOR  40 VOL 1L                                                             ";91333;000890;02;24;2406;0220;BEAUTY COLOR;"7896509911847  ";1;0;UN;"40VL     ";DAG;20221210;9999999;9999999
"0740401        ";"ESMALTE ACALMA-MENTE FOCO NO BEM ESTAR IMPALA 7,5ML                                                 ";07404;000486;00;01;0105;0904;IMPALA;"7896111996263  ";12;0;UN;BEM ESTAR;DAG;20221223;9999999;9999999
"0688711        ";"MÁSCARA BADROCK TREND ROXO 150ML                                                                    ";06887;005016;01;15;1507;0819;HANOVA;"7898619855141  ";4;0;UN;CREPUSCUL;NOR;20221220;9999999;9999999
"7672401        ";"LENÇOL COM ELÁSTICO GI COM 10 UNIDADES REF 90                                                       ";76724;005457;01;07;0701;0705;GI DESCARTAVEIS;"7898910761905  ";3;0;UN;".        ";NOR;20221220;9999999;9999999
"0616702        ";"BASE VEGANA MILLA JU 30ML VEG                                                                       ";06167;047714;01;04;0402;1376;MILLA;"7898917551318  ";6;0;UN;"JU       ";NOR;20221223;9999999;9999999
"0513801        ";MEILYS PLACA P/ LIMP PINCEIS M;05138;047607;01;04;0401;1371;MEILYS;"7908153822537  ";3;0;UN;".        ";NOR;20221205;9999999;9999999
"8863201        ";"KIT BANHO DE BRILHO AMEND SUPÉRIA COLOR CINZA                                                       ";88632;047631;01;24;2403;0138;AMEND;"7896852616567  ";1;0;UN;"CINZA    ";NOR;20221222;9999999;9999999
"8795401        ";"RICCA FRASCO SPRAY COLOR R3310                                                                      ";87954;000887;00;01;0101;1704;RICCA;"7897517933104  ";1;0;UN;"R3310    ";NOR;20221222;9999999;9999999
"0179201        ";"TESOURA UNHA DILCINTIA BEBE CURVA INOX CS301                                                        ";01792;005293;01;01;0101;0440;DILCINTIA;"7898963759270  ";1;0;UN;"INOX     ";DAG;20221215;9999999;9999999
"0233614        ";"ESMALTE DAILUS   CHUCHU BE 8ML                                                                      ";02336;005082;01;01;0105;0426;DAILUS;"7894222026985  ";6;0;UN;CHUCHU BE;NOR;20210827;9999999;9999999
"0516501        ";"ESPONJA SISTER BLEND MARIANA SAAD                                                                   ";05165;003879;01;04;0401;1372;MARIANA SAAD;"736532218568   ";4;0;UN;".        ";NOR;20221221;9999999;9999999
"9271602        ";"HENNA NIRAJ CASTANHO ESCURO 3,5G+20ML                                                               ";92716;005173;01;04;0406;1434;NIRAJ;"7898583340025  ";1;0;UN;CAS.ESCUR;NOR;20221226;9999999;9999999
"0652602        ";"BLUSH JU MILLA MAKEUP                                                                               ";06526;047714;01;04;0402;1376;MILLA;"7898996051167  ";4;0;UN;"JU       ";NOR;20221223;9999999;9999999
"8943802        ";"TINTURA IGORA ROYAL 4.0 60ML                                                                        ";89438;000537;00;24;2402;0918;IGORA;"7702045538984  ";1;0;UN;"4.0      ";NOR;20210629;9999999;9999999
"9154403        ";"BASE MATTE TRACTA ALTA COBERTURA 03 40G                                                             ";91544;003540;01;04;0402;1911;TRACTA;"7896032631250  ";1;0;UN;"03       ";NOR;20221210;9999999;9999999
"0178816        ";"ESMALTE COLORAMA ROSA FLORAL 8ML                                                                    ";01788;000013;02;01;0105;0307;COLORAMA;"7899026418455  ";6;6;UN;RS.FLORAL;NOR;20221223;9999999;9999999
"8840102        ";"SABONETE LIQUIDO INTIMO DERMACYD 200ML + SB LQ 100ML FEMINA                                         ";88401;000966;00;05;0503;0402;DERMACYD;"7891058018238  ";1;0;KI;"FEMINA   ";DAG;20221222;9999999;9999999
"9383101        ";"PORTA ACETONA PEQUENO MARCO BONI  REF 1522                                                          ";93831;000092;00;01;0101;1336;M.BONI;"7896025515222  ";1;0;UN;"1522     ";NOR;20220427;9999999;9999999
"1199055        ";"TINTURA TONALIZANTE CASTING GLOSS LOURO CLARO 800 LOREAL 45G                                        ";11990;000013;02;24;2403;0312;CASTING;"7898587762588  ";3;0;UN;"800 L/CL ";DAG;20221226;9999999;9999999
"0612501        ";"ESPONJA MAKE MEILYS  MAC273 .                                                                       ";06125;047607;01;04;0401;1371;MEILYS;"7908153823138  ";6;0;UN;".        ";NOR;20221207;9999999;9999999
"0545914        ";"ESMALTE FORA DE ÓRBITA TOP BEAUTY 9ML                                                               ";05459;005082;01;01;0105;1938;TOP BEAUTY;"7899083121060  ";6;0;UN;FORA DE O;NOR;20221219;9999999;9999999
"0611612        ";"ESMALTE RAÍZES TERRA SAGRADA VULT 8ML                                                               ";06116;003903;01;01;0105;2111;VULT;"7899852020655  ";9;0;UN;TERRASANG;NOR;20221222;9999999;9999999
"0531006        ";"TINTURA PARA SOBRANCELHAS  ACAJU REFECTOCIL 15ML                                                    ";05310;047613;01;04;0406;1731;REFECTO CIL;"9003877571193  ";1;0;UN;"ACAJU    ";NOR;20211206;9999999;9999999
"0550003        ";"LUVAS VINIFLEX 100 UNIDADES VABENE G                                                                ";05500;047609;01;25;2501;2131;VABENE;"7898546006357  ";6;0;UN;"G 1532   ";NOR;20220523;9999999;9999999
"7824805        ";"PÓ DESCOLORANTE REFIL ÓLEO DE ARGAN CARE LISS 300G                                                  ";78248;000854;00;24;2408;0313;CARE LISS;"7896046704810  ";1;0;UN;"ARGAN    ";DAG;20221222;9999999;9999999
"0652401        ";" MÁSCARA MIRACLE EFFECT HANOVA 180ML                                                                ";06524;005016;01;15;1505;0819;HANOVA;"7898619854694  ";4;0;UN;".        ";NOR;20221226;9999999;9999999
"0304102        ";"MÁSCARA WELLA COLOR BRILLIANCE 500ML                                                                ";03041;005168;01;15;1505;2309;WELLA;"8005610672366  ";1;0;UN;COLOR BRI;NOR;20221219;9999999;9999999
"0233616        ";"ESMALTE DAILUS   PODES CRE 8ML                                                                      ";02336;005082;01;01;0105;0426;DAILUS;"7894222027005  ";6;0;UN;PODES CRE;NOR;20210827;9999999;9999999
"0245401        ";"SHAMPOO BIO EXTRATUS UMECTANTE 500ML                                                                ";02454;001421;01;15;1501;0246;BIO EXTRATUS;"7898132980733  ";1;0;UN;".        ";NOR;20221226;9999999;9999999
"0440501        ";"PENTE BARBER PRO FLAT TOP R2387 BARBER .                                                            ";04405;000887;00;22;2201;2107;VERTIX;"7897517923877  ";1;0;UN;".        ";NOR;20221028;9999999;9999999
"0633203        ";"TONALIZANTE COLOR EXPRESS FUN LAVANDA SALON LINE 100ML                                              ";06332;005249;01;24;2404;1825;SALON LINE;"7908458304837  ";4;0;UN;"LAVANDA  ";DAG;20221104;9999999;9999999
"0132201        ";"MÁQUINA DE CORTAR CABELO SUPER TAPER CORDLESS WAHL 220V                                             ";01322;003145;03;11;1104;2311;WAHL;"0043917996325  ";1;0;UN;".        ";DAG;20221215;9999999;9999999
"8561251        ";"ESMALTE  BEAUTY COLOR  OLEO SECANTE 8ML                                                             ";85612;000890;02;01;0105;0220;BEAUTY COLOR;"7896509961743  ";1;0;UN;" OLEO SEC";NOR;20200831;9999999;9999999
"9005201        ";"DESC YAMA  300G PT AMETISTA                                                                         ";90052;000477;01;24;2408;2402;YAMA;"7896150014584  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"0687201        ";"KIXIKI CADEIRA LISBOA RECLINÁVEL R97                                                                ";06872;047689;01;10;1002;1130;KIXIKI;"06872014       ";1;0;UN;".        ";NOR;20220811;9999999;9999999
"8593803        ";"UNHA BELLIZ C/24 UNID CURVATURA                                                                     ";85938;000887;00;01;0102;0224;BELLIZ;"7897517912024  ";3;0;UN;1202CURVA;NOR;20221222;9999999;9999999
"0506001        ";"MÁSCARA RECONSTRUTORA CACAU MADAMELIS 1KG                                                           ";05060;005470;01;15;1506;1369;MADAMELIS;"7898952516419  ";1;0;UN;".        ";NOR;20221110;9999999;9999999
"0241701        ";"LEAVE-IN JOICO K-PAK COLOR THERAPY LUSTER LOCK 150ML                                                ";02417;005371;01;15;1508;1014;JOICO;"074469501026   ";1;0;UN;".        ";NOR;20220525;9999999;9999999
"8564704        ";"SABONETE LIQUIDO ALYNE 1L NEUTRO                                                                    ";85647;001090;01;05;0503;0102;ALYNE;"7897161390308  ";4;0;UN;"NEUTRO   ";NOR;20221216;9999999;9999999
"1268001        ";"REMOVEDOR ESMALTE ALYNE C/ACETONA 100ML                                                             ";12680;000349;00;01;0103;0102;ALYNE;"7897161360059  ";3;0;UN;".        ";NOR;20221223;9999999;9999999
"0414001        ";"POMADA MODLA E ESTILIZA CABELO E BARBA EFEITO MOLHADO MR.THOMAS 120G                                ";04140;047603;01;15;1509;1241;LABOTRAT;"7898632471939  ";1;0;UN;".        ";NOR;20221201;9999999;9999999
"9377303        ";"CERA DEPILATÓRIA ALGAS MARINHAS DPELL 600G                                                          ";93773;047648;01;07;0703;0454;D'PEEL;"7898945785129  ";1;0;UN;"ALGAS    ";NOR;20221223;9999999;9999999
"0116601        ";"SHAMPOO + CONDICIONADOR BADROCK HELP 1L                                                             ";01166;005016;01;15;1502;0270;BADROCK;"7898619852621  ";4;0;UN;"HELP     ";NOR;20221222;9999999;9999999
"0428306        ";"PERFUME MASCULINO  ATHOS GIVERNY 30ML                                                              ";04283;004451;01;05;0504;0724;GIVERNY;"5055116607204  ";3;0;UN;"ATHOS    ";DAG;20221216;9999999;9999999
"0667502        ";"ESMALTE MUITAS DE MIM ME POUPE, MAS QUEM ME DERA RISQUE 8ML                                         ";06675;002559;01;01;0105;1702;RISQUE;"7891350038309  ";6;0;UN;"ME POUPE ";DAG;20221216;9999999;9999999
"0348102        ";"SHAMPOO CORPO DOURADO REGARV QUIMICA 300ML                                                          ";03481;047655;01;15;1501;1709;REGARV;"7898610075623  ";1;0;UN;"QUIMICA  ";NOR;20221226;9999999;9999999
"7371901        ";"LIGHTNER AG OX CR 40V 850ML .                                                                       ";73719;000854;00;24;2406;1212;LIGHTNER;"7896046710842  ";3;0;UN;".        ";DAG;20221226;9999999;9999999
"0525702        ";"MÁSCARA MATIZADORA TONNER GREEN HANOVA 500ML                                                        ";05257;005016;01;15;1507;0819;HANOVA;"7898619854137  ";4;0;UN;"GREEN    ";NOR;20221226;9999999;9999999
"0664001        ";"FLUIDO SOS LISS EXPRESS FELPS 230ML                                                                 ";06640;047650;01;15;1508;0637;FELPS;"7898639792457  ";3;0;UN;".        ";NOR;20221224;9999999;9999999
"0521902        ";"BASE LIQUÍDA HIDRA GLOW NIINA SECRETS COR 13 30ML                                                   ";05219;003903;01;04;0402;1442;NIINA SECRETS;"7891033932788  ";2;0;UN;"COR 13   ";NOR;20221214;9999999;9999999
"0341904        ";"BASE UNHA REPOS 120ML BOMBA                                                                         ";03419;005369;01;01;0105;1728;REPOS;"7898911689932  ";3;0;UN;"BOMBA    ";DAG;20221214;9999999;9999999
"0527501        ";"ARGILA BRANCA EM PÓ CORPO DOURADO 100G                                                              ";05275;047655;01;06;0602;0328;CORPO DOURADO;"7898610076880  ";4;0;UN;"BRANCA   ";NOR;20221223;9999999;9999999
"0562401        ";"ÓLEO FINALIZADOR POWER OIL TRIVITT 30ML                                                             ";05624;047632;01;15;1508;1944;TRIVITT;"7898430170508  ";2;0;UN;".        ";NOR;20221226;9999999;9999999
"0193402        ";"LEAVE-IN CACHOS PERFEITOS GRIFFUS 420ML                                                             ";01934;005312;01;15;1508;0722;GRIFFUS;"7898050660540  ";4;0;UN;CACHO PER;NOR;20221223;9999999;9999999
"0196301        ";"ESCOVA DE CABELO RICCA OVAL BLACK & PINK REF 2411                                                   ";01963;000887;00;22;2201;1704;RICCA;"7897517924119  ";2;0;UN;".        ";NOR;20221210;9999999;9999999
"0530826        ";"ESMALTE URSINHO PELÚCIA STUDIO 35 9ML                                                              ";05308;047614;01;01;0105;1872;STUDIO 35;"7898624393317  ";12;0;UN;URSINHO P;NOR;20220131;9999999;9999999
"0535603        ";"PÓ COMPACTO BT POWDER 30 BRUNA TAVARES 11G                                                          ";05356;005176;01;04;0402;0264;BRUNA TAVARES;"7896032661080  ";3;0;UN;"30       ";NOR;20221020;9999999;9999999
"0688704        ";"MÁSCARA PIGMENTANTE  TREND MASKE RUIVO CARMESIM BADROCK 150ML                                       ";06887;005016;01;15;1507;0819;HANOVA;"7898619855189  ";4;0;UN;R.CARMESI;NOR;20221128;9999999;9999999
"9526401        ";"TESOURA DE CABELO DILCINTIA FIO LISO 6 0 POLEGADAS HS2014                                           ";95264;005293;01;25;2502;0440;DILCINTIA;"7898963759201  ";1;0;UN;".        ";DAG;20211004;9999999;9999999
"7379213        ";"SHAMPOO ALYNE ARGAN 5L                                                                              ";73792;000349;00;15;1502;0102;ALYNE;"7897161318098  ";1;0;UN;"ARGAN    ";NOR;20221222;9999999;9999999
"9220301        ";"ESCOVA DE CABELO BELLIZ MEGA HAIR REF 761                                                           ";92203;000887;00;22;2201;0224;BELLIZ;"7897517907617  ";1;0;UN;"761      ";NOR;20221215;9999999;9999999
"0670603        ";"MÁSCARA FUN VERDE BIOEXTRATUS 100ML                                                                 ";06706;001421;01;15;1507;0246;BIO EXTRATUS;"7898132983444  ";4;0;UN;"VERDE    ";NOR;20221222;9999999;9999999
"9184403        ";"KIT SANDY ALICATE DE CUTÍCULA+EMPURRADOR AMARELO 756S MUNDIAL                                       ";91844;000486;00;01;0101;1304;MUNDIAL;"7891060894509  ";3;0;UN;"AMARELO  ";DAG;20221217;9999999;9999999
"0487701        ";"SPRAY DAY AFTER TRANSIÇÃO LOLA 250G                                                                 ";04877;005069;01;15;1508;1238;LOLA;"7899572810864  ";1;0;UN;".        ";DAG;20221222;9999999;9999999
"9394601        ";"ATIVADOR DE CACHO #TODECACHINHO KIDS SALON LINE 300ML                                               ";93946;005249;01;15;1508;1825;SALON LINE;"7898524349261  ";2;0;UN;".        ";DAG;20221119;9999999;9999999
"7596101        ";"GI ROLO PERLON 10CMX50MT .                                                                          ";75961;005457;01;07;0701;0705;GI DESCARTAVEIS;"7898910761509  ";3;1;UN;"R50      ";NOR;20221222;9999999;9999999
"0711503        ";"BLUSH COMPACTO VEGANO TERRACOTA RICOSTI 10G                                                         ";07115;005146;01;04;0402;1717;RICOSTI;"7898650622467  ";3;0;UN;TERRACOTA;NOR;20220829;9999999;9999999
"0522401        ";"LOÇÃO  ADSTRIGENTE PRÉ-DEPILAÇÃO DEPIL BELLA 140ML                                                  ";05224;047715;01;07;0702;0423;DEPIL BELLA;"7898212280739  ";3;0;UN;".        ";NOR;20221118;9999999;9999999
"9253701        ";"MÁSCARA DE CÍLIOS TRACTA GLAM ALONGA                                                                ";92537;003540;01;04;0404;1911;TRACTA;"7896032631724  ";1;0;UN;"ALONGA   ";NOR;20221205;9999999;9999999
"0485401        ";"CC CREAM 12 EM 1 SIÀGE RECONSTRÓI OS FIOS EUDORA 100ML                                              ";04854;003903;01;15;1510;1869;SIAGE;"7891033268559  ";4;0;UN;".        ";NOR;20210813;9999999;9999999
"0666001        ";" PARAFINA  CORPO DERMACREAM 250G                                                                    ";06660;005173;01;06;0601;0456;DERMACREAM;"7898670901832  ";3;0;UN;".        ";NOR;20221117;9999999;9999999
"0124801        ";"FLUIDO LOWELL CACHOS MÁGICOS 200ML                                                                  ";01248;005280;01;15;1508;1243;LOWELL;"7898556752947  ";1;0;UN;".        ";DAG;20221207;9999999;9999999
"0470208        ";"CORRETIVO 2EM1 VEGANO D8 DAILUS                                                                     ";04702;005082;01;04;0402;0426;DAILUS;"7894222027272  ";1;0;UN;"D8       ";NOR;"        ";9999999;9999999
